Acquisition settings,Timeframe,Data Rate,Full Scale,Enabled Axes
,1 min,100 Hz,±2 g,Z
Date,Time,Acc_X [g],Acc_Y [g],Acc_Z [g],Temperature [°C],Humidity [%]
2025-09-10,12:16:41.260068,"0,000","0,000","1,060","61,02","70,12"
2025-09-10,12:16:41.260126,"0,000","0,000","1,020","61,02","70,12"
2025-09-10,12:16:41.289334,"0,000","0,000","1,034","61,02","70,12"
2025-09-10,12:16:41.289419,"0,000","0,000","1,056","61,02","70,12"
2025-09-10,12:16:41.289447,"0,000","0,000","1,055","61,02","70,12"
2025-09-10,12:16:41.319743,"0,000","0,000","1,019","61,02","70,12"
2025-09-10,12:16:41.319877,"0,000","0,000","1,018","61,02","70,12"
2025-09-10,12:16:41.319934,"0,000","0,000","1,039","61,02","70,12"
2025-09-10,12:16:41.349189,"0,000","0,000","1,052","61,02","70,12"
2025-09-10,12:16:41.349297,"0,000","0,000","0,970","61,02","70,12"
2025-09-10,12:16:41.349351,"0,000","0,000","1,006","61,02","70,12"
2025-09-10,12:16:41.381695,"0,000","0,000","1,030","61,02","70,12"
2025-09-10,12:16:41.381846,"0,000","0,000","1,029","61,02","70,12"
2025-09-10,12:16:41.381909,"0,000","0,000","0,971","61,02","70,12"
2025-09-10,12:16:41.411733,"0,000","0,000","0,978","61,02","70,12"
2025-09-10,12:16:41.411838,"0,000","0,000","1,003","61,02","70,12"
2025-09-10,12:16:41.411897,"0,000","0,000","1,026","61,02","70,12"
2025-09-10,12:16:41.441213,"0,000","0,000","0,954","61,02","70,12"
2025-09-10,12:16:41.441361,"0,000","0,000","0,958","61,02","70,12"
2025-09-10,12:16:41.441422,"0,000","0,000","0,982","61,02","70,12"
2025-09-10,12:16:41.471752,"0,000","0,000","0,993","61,02","70,12"
2025-09-10,12:16:41.471888,"0,000","0,000","0,962","61,02","70,12"
2025-09-10,12:16:41.471928,"0,000","0,000","0,969","61,02","70,12"
2025-09-10,12:16:41.501216,"0,000","0,000","1,004","61,02","70,12"
2025-09-10,12:16:41.501353,"0,000","0,000","1,018","61,02","70,12"
2025-09-10,12:16:41.501416,"0,000","0,000","0,970","61,02","70,12"
2025-09-10,12:16:41.533136,"0,000","0,000","1,002","61,02","70,12"
2025-09-10,12:16:41.533235,"0,000","0,000","1,047","61,02","70,12"
2025-09-10,12:16:41.533270,"0,000","0,000","1,081","61,02","70,12"
2025-09-10,12:16:41.533302,"0,000","0,000","1,021","61,02","70,12"
